Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,106.jpg,neutral_057.jpg,2,33,9999,green,TBR_neu,IMDF_scanner,no,33,9999,3,1,49,TBR,one,126
neg,79.jpg,Objects_109_h.jpg,2,9999,66,green,TBR_neg,IMDF_scanner,no,9999,66,96,4,49,TBR,one,127
neu,41.jpg,neutral_130.jpg,2,9999,31,red,TBF_neu,IMDF_scanner,no,61,9999,61,3,49,TBF,one,128
neg,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,49,TBR,two,129
neu,435.jpg,neutral_188.jpg,2,9999,33,red,TBF_neu,IMDF_scanner,no,63,9999,63,3,49,TBF,one,130
neg,897.jpg,People_147_h.jpg,2,9999,80,red,TBF_neg,IMDF_scanner,no,9999,80,110,4,49,TBF,two,131
neg,391.jpg,blood_034.jpg,2,87,9999,red,TBF_neg,IMDF_scanner,no,9999,57,57,2,49,TBF,two,132
neu,123.jpg,neutral_461.jpg,2,38,9999,green,TBR_neu,IMDF_scanner,no,38,9999,8,1,49,TBR,one,133
neg,373.jpg,6210.jpg,2,83,9999,red,TBF_neg,IMDF_scanner,no,9999,53,53,2,49,TBF,two,134
neg,836.jpg,People_233_h.jpg,2,9999,70,red,TBF_neg,IMDF_scanner,no,9999,70,100,4,49,TBF,one,135
neu,476.jpg,neutral_456.jpg,2,9999,41,red,TBF_neu,IMDF_scanner,no,71,9999,71,3,49,TBF,one,136
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,137
neu,48.jpg,neutral_497.jpg,2,9999,42,green,TBR_neu,IMDF_scanner,no,72,9999,72,3,49,TBR,one,138
neg,870.jpg,Faces_041_h.jpg,2,9999,75,green,TBR_neg,IMDF_scanner,no,9999,75,105,4,49,TBR,one,139
neg,748.jpg,Animals_018_h.jpg,2,9999,61,red,TBF_neg,IMDF_scanner,no,9999,61,91,4,49,TBF,one,140
neu,196.jpg,neutral_067.jpg,2,54,9999,red,TBF_neu,IMDF_scanner,no,54,9999,24,1,49,TBF,two,141
neu,10.jpg,neutral_001.jpg,2,31,9999,green,TBR_neu,IMDF_scanner,no,31,9999,1,1,49,TBR,one,142
